,Total_Stops,Price,Duration_total,Dep_hour,weekday_name_Monday,weekday_name_Saturday,weekday_name_Sunday,weekday_name_Thursday,weekday_name_Tuesday,weekday_name_Wednesday,Add_col_1,Add_col_2,Add_col_3,Air_col_1,Air_col_2,Air_col_3,Air_col_4,Air_col_5,Air_col_6
9330,1,11761,675,08,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9331,1,14848,375,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9332,2,10368,810,05,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9333,2,9863,1595,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9334,1,10262,540,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9335,0,4668,160,07,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9336,1,9103,455,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9337,1,10262,885,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9338,1,4525,370,07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9339,0,5228,165,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9340,1,19225,460,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9341,0,8040,90,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9342,1,7438,865,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9343,1,13135,690,04,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9344,0,6015,195,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9345,1,8283,510,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9346,0,3543,135,08,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9347,0,4148,165,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9348,1,7657,270,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9349,1,5276,220,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9350,1,14151,840,09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9351,0,8040,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9352,2,8378,565,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9353,0,3543,135,09,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9354,0,4823,175,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9355,1,14388,800,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9356,0,3543,140,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9357,1,10844,400,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9358,1,10844,705,06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9359,1,4957,295,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9360,1,6442,515,07,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9361,1,7480,965,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9362,1,5073,305,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9363,1,14781,365,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9364,1,9646,385,09,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9365,1,7851,590,06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9366,0,2175,80,05,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9367,2,14424,1165,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9368,2,13014,560,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9369,1,5177,1005,02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9370,1,15135,485,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9371,0,5228,170,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9372,1,22270,1045,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9373,0,3543,135,09,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
9374,2,15129,1195,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9375,1,6093,860,06,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9376,1,11087,375,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9377,1,7408,720,09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9378,1,6534,315,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9379,2,13029,1375,05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9380,0,8016,180,07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9381,1,8528,795,05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9382,2,12760,1560,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9383,2,12199,1560,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9384,1,14067,930,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9385,0,8016,180,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9386,0,5510,150,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9387,1,6241,1440,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9388,1,16142,1255,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9389,2,10919,1320,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9390,0,4804,160,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9391,1,6979,575,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9392,0,6094,180,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9393,0,5176,165,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9394,1,15136,480,13,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9395,1,10031,900,08,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9396,2,12814,2245,05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9397,1,12681,800,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9398,1,12402,710,07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9399,1,13759,585,08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9400,0,3597,140,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9401,0,3383,170,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9402,0,4668,170,09,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9403,2,10929,1995,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9404,1,9187,1065,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9405,1,7530,830,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9406,1,8026,270,09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9407,0,4319,170,09,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
9408,2,13376,830,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9409,0,4174,145,09,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9410,0,4668,160,07,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9411,1,13062,835,07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9412,1,12898,550,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9413,1,14714,805,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9414,2,10991,875,05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9415,0,4030,175,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9416,2,13029,1125,09,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9417,1,6800,355,06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9418,1,11087,1590,07,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9419,1,9794,520,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9420,1,14388,730,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9421,0,4148,160,21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9422,2,17266,1395,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9423,1,7893,745,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9424,0,7229,180,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9425,1,9930,835,07,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9426,1,18286,845,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9427,0,7229,180,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9428,0,6216,190,06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9429,0,4282,170,04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9430,1,5054,275,07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9431,1,10262,715,07,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9432,1,11410,340,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9433,1,14571,705,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9434,1,4692,370,07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9435,2,10919,830,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9436,1,10844,685,08,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9437,1,10844,1220,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9438,0,6094,180,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9439,0,6741,190,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9440,1,8372,1420,09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9441,1,14067,575,02,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9442,1,10236,825,08,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9443,1,7480,765,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9444,1,8386,385,09,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9445,1,6795,830,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9446,0,4409,155,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9447,0,3597,140,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9448,0,6961,165,06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9449,1,12692,395,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9450,0,4307,75,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9451,0,4030,180,08,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9452,2,15957,805,09,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9453,1,7832,755,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9454,3,12954,1470,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9455,2,11150,1760,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9456,0,4049,85,06,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9457,1,9134,570,05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9458,0,4409,150,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9459,1,14781,510,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9460,0,5228,170,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9461,0,3597,140,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9462,1,6795,615,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9463,0,3807,150,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9464,1,14781,425,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9465,1,8372,615,09,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9466,0,5000,195,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9467,0,5403,170,09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9468,1,11600,625,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9469,1,8476,630,08,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9470,2,6593,655,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9471,0,7648,170,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9472,1,9345,700,07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9473,2,15129,1125,09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9474,1,7268,385,12,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9475,0,3210,90,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9476,0,7295,140,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9477,1,6442,425,05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9478,1,3809,265,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9479,2,15119,630,05,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
9480,1,9069,310,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9481,0,3943,170,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9482,2,12534,1345,07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9483,1,13714,600,09,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9484,3,9128,2280,05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9485,0,2227,90,21,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9486,1,10844,1595,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9487,1,13941,730,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9488,1,7832,570,05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9489,0,3419,175,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9490,1,14151,1480,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9491,1,5073,275,07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9492,1,9922,965,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9493,0,4752,135,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9494,1,10197,615,09,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9495,0,6961,165,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9496,1,17493,480,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9497,1,13587,835,07,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9498,1,10262,745,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9499,2,15107,1105,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9500,1,8452,1065,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9501,0,3100,80,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9502,0,4823,175,07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9503,0,4483,170,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9504,2,13243,920,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9505,1,5684,845,11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9506,0,3205,90,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9507,1,10262,1105,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9508,0,4823,170,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9509,1,15554,360,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9510,0,3943,170,04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9511,1,12080,745,07,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9512,0,3383,170,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9513,0,2437,80,05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9514,0,1965,90,22,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9515,1,7832,695,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9516,1,6442,560,06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9517,2,12723,1625,05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9518,0,8016,175,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9519,2,10199,910,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9520,1,10842,1395,09,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9521,1,7005,490,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9522,0,4409,155,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9523,1,13364,730,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9524,1,13377,570,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9525,1,10262,395,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9526,1,10844,425,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9527,1,14571,590,06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9528,2,19329,1925,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9529,1,4943,895,08,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9530,2,15129,1760,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9531,2,15129,560,09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9532,1,10539,1500,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9533,1,10031,1525,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9534,1,9140,465,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9535,0,4409,150,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9536,0,3419,170,22,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9537,1,9646,385,09,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9538,1,13584,1690,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9539,2,11806,1600,05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9540,1,4563,370,07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9541,2,9412,1395,05,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9542,1,12898,395,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9543,0,6216,190,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9544,1,12898,925,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9545,1,10262,1210,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9546,0,12526,170,13,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9547,1,11522,1535,05,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9548,0,5678,85,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9549,0,9918,160,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9550,1,14781,665,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9551,2,8026,2295,05,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9552,0,7276,170,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9553,1,7064,590,08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9554,1,13062,480,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9555,1,12537,570,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9556,1,21934,350,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9557,1,10262,360,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9558,0,4878,155,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9559,1,14714,300,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9560,1,9134,495,07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9561,0,4823,180,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9562,1,6093,540,07,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9563,0,3597,135,08,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9564,1,13727,420,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9565,0,4174,155,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9566,1,10262,450,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9567,1,11789,520,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9568,1,8586,800,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9569,3,13081,1620,05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9570,1,9314,1630,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9571,0,5678,90,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9572,1,11924,540,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9573,1,12692,1630,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9574,0,6478,185,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9575,1,4226,240,06,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9576,1,11532,355,02,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9577,0,9340,135,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9578,2,10368,1375,05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9579,1,13626,400,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9580,1,9663,330,06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9581,2,16389,1380,05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9582,1,10197,910,03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9583,1,7594,450,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9584,1,13817,840,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9585,0,7229,180,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9586,2,10368,1125,09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9587,0,4282,170,04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9588,2,13292,1130,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9589,2,13764,1025,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9590,1,12681,1285,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9591,0,5198,175,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9592,1,12615,735,07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9593,0,5644,155,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9594,1,11087,860,22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9595,0,2227,90,22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9596,0,8016,180,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9597,0,4885,170,09,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9598,0,4174,165,09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9599,1,5162,220,06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9600,1,10262,360,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9601,0,4049,90,09,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9602,1,8372,1515,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9603,0,3419,175,00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9604,1,5073,265,07,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9605,1,6069,300,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9606,1,9709,425,08,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9607,2,13014,1615,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9608,2,13029,560,09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9609,1,13937,780,08,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9610,1,11349,360,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9611,2,15129,1760,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9612,0,3597,135,09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9613,1,14388,1485,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9614,1,11087,1585,08,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9615,1,9663,1155,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9616,2,13014,1375,05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9617,0,3943,170,04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9618,1,8845,920,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9619,1,12173,960,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9620,1,10262,885,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9621,1,7242,385,09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9622,2,13292,1375,05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9623,1,7708,300,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9624,0,8040,90,08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9625,0,3597,135,08,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9626,0,3841,150,17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9627,1,10203,1615,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9628,1,7173,345,02,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9629,0,1965,90,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9630,1,5054,305,20,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9631,0,8855,170,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9632,1,27992,935,05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9633,1,7341,1500,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9634,0,3919,170,09,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
9635,1,12242,800,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9636,1,13067,1730,09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9637,2,18804,440,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9638,0,5645,150,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9639,0,3597,140,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9640,1,13587,570,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9641,0,3597,140,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9642,1,8879,555,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9643,0,4319,160,05,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
9644,0,2050,90,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9645,0,8040,85,07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9646,1,13584,800,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9647,2,13014,535,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9648,1,9345,700,07,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9649,2,11507,1620,09,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9650,1,8266,795,06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9651,0,5678,90,02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9652,1,13377,750,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9653,1,9345,700,07,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9654,1,7191,415,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9655,1,7845,470,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9656,0,7229,175,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9657,1,10981,950,17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
